location.long,location.lat,animal.id,animal.sex,animal.reproductive.condition,date_time,year,month,day,hour,minute,season,time,diff,date2,jdate
-123.6064721,55.90890312,SC_car168,f,with calf: N,2013-09-09T02:08:00Z,2013,9,9,2,8,fall,2013-09-09T02:08:00Z,56.11666666666667,2013-09-09,15957
-123.6035012,55.90712965,SC_car168,f,with calf: N,2013-09-10T18:02:00Z,2013,9,10,18,2,fall,2013-09-10T18:02:00Z,8.016666666666667,2013-09-10,15958
-123.5985942,55.90633594,SC_car168,f,with calf: N,2013-09-11T02:01:00Z,2013,9,11,2,1,fall,2013-09-11T02:01:00Z,7.983333333333333,2013-09-11,15959
-123.5913077,55.91103448,SC_car168,f,with calf: N,2013-09-12T18:02:00Z,2013,9,12,18,2,fall,2013-09-12T18:02:00Z,8,2013-09-12,15960
-123.59869809999999,55.90581428,SC_car168,f,with calf: N,2013-09-13T10:03:00Z,2013,9,13,10,3,fall,2013-09-13T10:03:00Z,16.016666666666666,2013-09-13,15961
-123.6035566,55.90039941,SC_car168,f,with calf: N,2013-09-14T18:02:00Z,2013,9,14,18,2,fall,2013-09-14T18:02:00Z,8,2013-09-14,15962
-123.6039457,55.90073894,SC_car168,f,with calf: N,2013-09-15T10:01:00Z,2013,9,15,10,1,fall,2013-09-15T10:01:00Z,7.983333333333333,2013-09-15,15963
-123.6051747,55.90160448,SC_car168,f,with calf: N,2013-09-16T18:02:00Z,2013,9,16,18,2,fall,2013-09-16T18:02:00Z,8.016666666666667,2013-09-16,15964
-123.603649,55.90325627,SC_car168,f,with calf: N,2013-09-17T18:03:00Z,2013,9,17,18,3,fall,2013-09-17T18:03:00Z,16.033333333333335,2013-09-17,15965
-123.6038847,55.90092793,SC_car168,f,with calf: N,2013-09-18T10:02:00Z,2013,9,18,10,2,fall,2013-09-18T10:02:00Z,8.016666666666667,2013-09-18,15966
-123.5952049,55.90540891,SC_car168,f,with calf: N,2013-09-19T10:01:00Z,2013,9,19,10,1,fall,2013-09-19T10:01:00Z,8,2013-09-19,15967
-123.5884854,55.91058975,SC_car168,f,with calf: N,2013-09-20T02:02:00Z,2013,9,20,2,2,fall,2013-09-20T02:02:00Z,8.016666666666667,2013-09-20,15968
-123.6090588,55.90961817,SC_car168,f,with calf: N,2013-09-21T02:01:00Z,2013,9,21,2,1,fall,2013-09-21T02:01:00Z,7.983333333333333,2013-09-21,15969
-123.6046129,55.90044814,SC_car168,f,with calf: N,2013-09-22T18:01:00Z,2013,9,22,18,1,fall,2013-09-22T18:01:00Z,7.966666666666667,2013-09-22,15970
-123.6061974,55.89847257,SC_car168,f,with calf: N,2013-09-23T02:02:00Z,2013,9,23,2,2,fall,2013-09-23T02:02:00Z,8.016666666666667,2013-09-23,15971
-123.6083737,55.89957602,SC_car168,f,with calf: N,2013-09-24T02:02:00Z,2013,9,24,2,2,fall,2013-09-24T02:02:00Z,8.016666666666667,2013-09-24,15972
-123.6032708,55.90259322,SC_car168,f,with calf: N,2013-09-25T10:01:00Z,2013,9,25,10,1,fall,2013-09-25T10:01:00Z,7.966666666666667,2013-09-25,15973
-123.6065844,55.9068719,SC_car168,f,with calf: N,2013-09-26T02:01:00Z,2013,9,26,2,1,fall,2013-09-26T02:01:00Z,8,2013-09-26,15974
-123.6123179,55.91341176,SC_car168,f,with calf: N,2013-09-27T02:03:00Z,2013,9,27,2,3,fall,2013-09-27T02:03:00Z,16.016666666666666,2013-09-27,15975
-123.5992838,55.90644939,SC_car168,f,with calf: N,2013-09-28T02:01:00Z,2013,9,28,2,1,fall,2013-09-28T02:01:00Z,8,2013-09-28,15976
-123.5979785,55.90582677,SC_car168,f,with calf: N,2013-09-29T02:02:00Z,2013,9,29,2,2,fall,2013-09-29T02:02:00Z,8.016666666666667,2013-09-29,15977
-123.6060141,55.90415217,SC_car168,f,with calf: N,2013-09-30T10:01:00Z,2013,9,30,10,1,fall,2013-09-30T10:01:00Z,7.983333333333333,2013-09-30,15978
-123.618715,55.91326298,SC_car168,f,with calf: N,2013-10-01T18:04:00Z,2013,10,1,18,4,fall,2013-10-01T18:04:00Z,24.033333333333335,2013-10-01,15979
-123.6022934,55.90144788,SC_car168,f,with calf: N,2013-10-02T10:02:00Z,2013,10,2,10,2,fall,2013-10-02T10:02:00Z,15.966666666666667,2013-10-02,15980
-123.6210024,55.91024141,SC_car168,f,with calf: N,2013-10-03T18:01:00Z,2013,10,3,18,1,fall,2013-10-03T18:01:00Z,7.95,2013-10-03,15981
-123.6155076,55.90772616,SC_car168,f,with calf: N,2013-10-04T10:03:00Z,2013,10,4,10,3,fall,2013-10-04T10:03:00Z,16.033333333333335,2013-10-04,15982
-123.6033003,55.87872814,SC_car168,f,with calf: N,2013-10-06T02:05:00Z,2013,10,6,2,5,fall,2013-10-06T02:05:00Z,32.06666666666667,2013-10-06,15984
-123.5958054,55.87570964,SC_car168,f,with calf: N,2013-10-07T02:01:00Z,2013,10,7,2,1,fall,2013-10-07T02:01:00Z,7.983333333333333,2013-10-07,15985
-123.5959957,55.87560988,SC_car168,f,with calf: N,2013-10-08T18:01:00Z,2013,10,8,18,1,fall,2013-10-08T18:01:00Z,8,2013-10-08,15986
-123.5986957,55.87345827,SC_car168,f,with calf: N,2013-10-09T10:01:00Z,2013,10,9,10,1,fall,2013-10-09T10:01:00Z,8,2013-10-09,15987
-123.6008975,55.87011399,SC_car168,f,with calf: N,2013-10-10T10:02:00Z,2013,10,10,10,2,fall,2013-10-10T10:02:00Z,8.016666666666667,2013-10-10,15988
-123.594067,55.87385808,SC_car168,f,with calf: N,2013-10-11T02:01:00Z,2013,10,11,2,1,fall,2013-10-11T02:01:00Z,7.983333333333333,2013-10-11,15989
-123.6008148,55.87407692,SC_car168,f,with calf: N,2013-10-12T02:01:00Z,2013,10,12,2,1,fall,2013-10-12T02:01:00Z,7.983333333333333,2013-10-12,15990
-123.6129436,55.86888651,SC_car168,f,with calf: N,2013-10-13T02:01:00Z,2013,10,13,2,1,fall,2013-10-13T02:01:00Z,7.983333333333333,2013-10-13,15991
-123.6074342,55.87117812,SC_car168,f,with calf: N,2013-10-14T18:01:00Z,2013,10,14,18,1,fall,2013-10-14T18:01:00Z,7.983333333333333,2013-10-14,15992
-123.6018961,55.8726879,SC_car168,f,with calf: N,2013-10-15T18:01:00Z,2013,10,15,18,1,fall,2013-10-15T18:01:00Z,16,2013-10-15,15993
-123.6071309,55.87119759,SC_car168,f,with calf: N,2013-10-16T02:01:00Z,2013,10,16,2,1,fall,2013-10-16T02:01:00Z,8,2013-10-16,15994
-123.5730873,55.86985125,SC_car168,f,with calf: N,2013-10-17T10:01:00Z,2013,10,17,10,1,fall,2013-10-17T10:01:00Z,7.966666666666667,2013-10-17,15995
-123.5887137,55.86651584,SC_car168,f,with calf: N,2013-10-18T02:02:00Z,2013,10,18,2,2,fall,2013-10-18T02:02:00Z,16.016666666666666,2013-10-18,15996
-123.5842875,55.87183826,SC_car168,f,with calf: N,2013-10-19T10:01:00Z,2013,10,19,10,1,fall,2013-10-19T10:01:00Z,7.966666666666667,2013-10-19,15997
-123.5934826,55.87641273,SC_car168,f,with calf: N,2013-10-20T18:02:00Z,2013,10,20,18,2,fall,2013-10-20T18:02:00Z,8.016666666666667,2013-10-20,15998
-123.5915141,55.87519121,SC_car168,f,with calf: N,2013-10-21T10:03:00Z,2013,10,21,10,3,fall,2013-10-21T10:03:00Z,16.016666666666666,2013-10-21,15999
-123.5887397,55.87562682,SC_car168,f,with calf: N,2013-10-22T02:01:00Z,2013,10,22,2,1,fall,2013-10-22T02:01:00Z,8,2013-10-22,16000
-123.5899834,55.87543218,SC_car168,f,with calf: N,2013-10-23T10:01:00Z,2013,10,23,10,1,fall,2013-10-23T10:01:00Z,8,2013-10-23,16001
-123.5728416,55.86944806,SC_car168,f,with calf: N,2013-10-24T18:01:00Z,2013,10,24,18,1,fall,2013-10-24T18:01:00Z,8,2013-10-24,16002
-123.5851079,55.87113351,SC_car168,f,with calf: N,2013-10-25T18:01:00Z,2013,10,25,18,1,fall,2013-10-25T18:01:00Z,7.983333333333333,2013-10-25,16003
-123.5891415,55.87577765,SC_car168,f,with calf: N,2013-10-26T02:01:00Z,2013,10,26,2,1,fall,2013-10-26T02:01:00Z,8,2013-10-26,16004
-123.5857555,55.8780581,SC_car168,f,with calf: N,2013-10-27T10:02:00Z,2013,10,27,10,2,fall,2013-10-27T10:02:00Z,8.016666666666667,2013-10-27,16005
-123.6007816,55.87399622,SC_car168,f,with calf: N,2013-10-28T18:01:00Z,2013,10,28,18,1,fall,2013-10-28T18:01:00Z,8,2013-10-28,16006
-123.5919177,55.87651011,SC_car168,f,with calf: N,2013-10-29T02:02:00Z,2013,10,29,2,2,fall,2013-10-29T02:02:00Z,8.016666666666667,2013-10-29,16007
-123.5888402,55.87382029,SC_car168,f,with calf: N,2013-10-30T18:01:00Z,2013,10,30,18,1,fall,2013-10-30T18:01:00Z,8,2013-10-30,16008
-123.5410586,55.8661415,SC_car168,f,with calf: N,2013-10-31T02:01:00Z,2013,10,31,2,1,fall,2013-10-31T02:01:00Z,8,2013-10-31,16009
-123.5407058,55.86604422,SC_car168,f,with calf: N,2013-11-01T02:01:00Z,2013,11,1,2,1,fall,2013-11-01T02:01:00Z,8,2013-11-01,16010
-123.5622132,55.86492354,SC_car168,f,with calf: N,2013-11-02T10:01:00Z,2013,11,2,10,1,fall,2013-11-02T10:01:00Z,8,2013-11-02,16011
-123.5798683,55.87020586,SC_car168,f,with calf: N,2013-11-03T18:01:00Z,2013,11,3,18,1,fall,2013-11-03T18:01:00Z,8,2013-11-03,16012
-123.5851694,55.87097148,SC_car168,f,with calf: N,2013-11-04T02:01:00Z,2013,11,4,2,1,fall,2013-11-04T02:01:00Z,8,2013-11-04,16013
-123.50951739999999,55.87966414,SC_car168,f,with calf: N,2013-11-05T10:03:00Z,2013,11,5,10,3,fall,2013-11-05T10:03:00Z,16.033333333333335,2013-11-05,16014
-123.5061835,55.87773708,SC_car168,f,with calf: N,2013-11-06T10:01:00Z,2013,11,6,10,1,fall,2013-11-06T10:01:00Z,7.983333333333333,2013-11-06,16015
-123.4847749,55.87722123,SC_car168,f,with calf: N,2013-11-07T02:02:00Z,2013,11,7,2,2,fall,2013-11-07T02:02:00Z,8.016666666666667,2013-11-07,16016
-123.4820821,55.87789671,SC_car168,f,with calf: N,2013-11-08T02:01:00Z,2013,11,8,2,1,fall,2013-11-08T02:01:00Z,16,2013-11-08,16017
-123.4827326,55.8762229,SC_car168,f,with calf: N,2013-11-09T02:01:00Z,2013,11,9,2,1,fall,2013-11-09T02:01:00Z,8,2013-11-09,16018
-123.4751247,55.8749137,SC_car168,f,with calf: N,2013-11-10T18:01:00Z,2013,11,10,18,1,fall,2013-11-10T18:01:00Z,7.983333333333333,2013-11-10,16019
-123.4753136,55.88122061,SC_car168,f,with calf: N,2013-11-11T02:01:00Z,2013,11,11,2,1,fall,2013-11-11T02:01:00Z,8,2013-11-11,16020
-123.47646400000001,55.87986838,SC_car168,f,with calf: N,2013-11-12T10:01:00Z,2013,11,12,10,1,fall,2013-11-12T10:01:00Z,8,2013-11-12,16021
-123.4512104,55.88280285,SC_car168,f,with calf: N,2013-11-13T10:02:00Z,2013,11,13,10,2,fall,2013-11-13T10:02:00Z,16.016666666666666,2013-11-13,16022
-123.4471124,55.88230564,SC_car168,f,with calf: N,2013-11-14T10:01:00Z,2013,11,14,10,1,fall,2013-11-14T10:01:00Z,8,2013-11-14,16023
-123.447306,55.87968125,SC_car168,f,with calf: N,2013-11-15T02:02:00Z,2013,11,15,2,2,fall,2013-11-15T02:02:00Z,8.016666666666667,2013-11-15,16024
-123.4496255,55.88121826,SC_car168,f,with calf: N,2013-11-16T02:02:00Z,2013,11,16,2,2,fall,2013-11-16T02:02:00Z,8.016666666666667,2013-11-16,16025
-123.4480531,55.88071183,SC_car168,f,with calf: N,2013-11-17T02:02:00Z,2013,11,17,2,2,fall,2013-11-17T02:02:00Z,8,2013-11-17,16026
-123.4546051,55.88191879,SC_car168,f,with calf: N,2013-11-18T02:01:00Z,2013,11,18,2,1,fall,2013-11-18T02:01:00Z,8,2013-11-18,16027
-123.4467961,55.8826033,SC_car168,f,with calf: N,2013-11-19T10:01:00Z,2013,11,19,10,1,fall,2013-11-19T10:01:00Z,8,2013-11-19,16028
-123.4950938,55.87671293,SC_car168,f,with calf: N,2013-11-20T18:01:00Z,2013,11,20,18,1,fall,2013-11-20T18:01:00Z,8,2013-11-20,16029
-123.4535252,55.8770438,SC_car168,f,with calf: N,2013-11-21T18:01:00Z,2013,11,21,18,1,fall,2013-11-21T18:01:00Z,7.983333333333333,2013-11-21,16030
-123.431172,55.88205699,SC_car168,f,with calf: N,2013-11-22T18:01:00Z,2013,11,22,18,1,fall,2013-11-22T18:01:00Z,8,2013-11-22,16031
-123.4216139,55.87183796,SC_car168,f,with calf: N,2013-11-23T18:02:00Z,2013,11,23,18,2,fall,2013-11-23T18:02:00Z,8,2013-11-23,16032
-123.425222,55.87296668,SC_car168,f,with calf: N,2013-11-24T02:01:00Z,2013,11,24,2,1,fall,2013-11-24T02:01:00Z,7.983333333333333,2013-11-24,16033
-123.412857,55.86890252,SC_car168,f,with calf: N,2013-11-25T18:02:00Z,2013,11,25,18,2,fall,2013-11-25T18:02:00Z,8.016666666666667,2013-11-25,16034
-123.4169884,55.86970625,SC_car168,f,with calf: N,2013-11-26T10:01:00Z,2013,11,26,10,1,fall,2013-11-26T10:01:00Z,7.983333333333333,2013-11-26,16035
-123.4156666,55.87013303,SC_car168,f,with calf: N,2013-11-27T02:01:00Z,2013,11,27,2,1,fall,2013-11-27T02:01:00Z,8,2013-11-27,16036
-123.4255705,55.87414254,SC_car168,f,with calf: N,2013-11-28T02:01:00Z,2013,11,28,2,1,fall,2013-11-28T02:01:00Z,7.983333333333333,2013-11-28,16037
-123.4145644,55.86867215,SC_car168,f,with calf: N,2013-11-29T18:01:00Z,2013,11,29,18,1,fall,2013-11-29T18:01:00Z,7.983333333333333,2013-11-29,16038
-123.4175437,55.86932699,SC_car168,f,with calf: N,2013-11-30T02:01:00Z,2013,11,30,2,1,fall,2013-11-30T02:01:00Z,8,2013-11-30,16039
-123.4177309,55.86890405,SC_car168,f,with calf: N,2013-12-01T10:01:00Z,2013,12,1,10,1,winter,2013-12-01T10:01:00Z,7.983333333333333,2013-12-01,16040
-123.424324,55.87269123,SC_car168,f,with calf: N,2013-12-02T10:01:00Z,2013,12,2,10,1,winter,2013-12-02T10:01:00Z,8,2013-12-02,16041
-123.4173252,55.86832139,SC_car168,f,with calf: N,2013-12-03T02:01:00Z,2013,12,3,2,1,winter,2013-12-03T02:01:00Z,8,2013-12-03,16042
-123.4266751,55.87577402,SC_car168,f,with calf: N,2013-12-04T18:01:00Z,2013,12,4,18,1,winter,2013-12-04T18:01:00Z,8,2013-12-04,16043
-123.4136123,55.86629427,SC_car168,f,with calf: N,2013-12-05T18:01:00Z,2013,12,5,18,1,winter,2013-12-05T18:01:00Z,8,2013-12-05,16044
-123.4312424,55.87830991,SC_car168,f,with calf: N,2013-12-06T18:01:00Z,2013,12,6,18,1,winter,2013-12-06T18:01:00Z,7.983333333333333,2013-12-06,16045
-123.43141,55.87901017,SC_car168,f,with calf: N,2013-12-07T02:02:00Z,2013,12,7,2,2,winter,2013-12-07T02:02:00Z,8.016666666666667,2013-12-07,16046
-123.4292907,55.8796106,SC_car168,f,with calf: N,2013-12-08T18:02:00Z,2013,12,8,18,2,winter,2013-12-08T18:02:00Z,8.016666666666667,2013-12-08,16047
-123.4116518,55.86826861,SC_car168,f,with calf: N,2013-12-09T18:02:00Z,2013,12,9,18,2,winter,2013-12-09T18:02:00Z,8.016666666666667,2013-12-09,16048
-123.4235125,55.8730175,SC_car168,f,with calf: N,2013-12-10T18:01:00Z,2013,12,10,18,1,winter,2013-12-10T18:01:00Z,8,2013-12-10,16049
-123.384892,55.86244291,SC_car168,f,with calf: N,2013-12-11T02:01:00Z,2013,12,11,2,1,winter,2013-12-11T02:01:00Z,8,2013-12-11,16050
-123.375126,55.86204177,SC_car168,f,with calf: N,2013-12-12T18:01:00Z,2013,12,12,18,1,winter,2013-12-12T18:01:00Z,7.983333333333333,2013-12-12,16051
-123.3722197,55.86220334,SC_car168,f,with calf: N,2013-12-13T10:01:00Z,2013,12,13,10,1,winter,2013-12-13T10:01:00Z,8,2013-12-13,16052
-123.3730629,55.8618324,SC_car168,f,with calf: N,2013-12-14T10:02:00Z,2013,12,14,10,2,winter,2013-12-14T10:02:00Z,8.016666666666667,2013-12-14,16053
-123.3727926,55.86196799,SC_car168,f,with calf: N,2013-12-15T10:01:00Z,2013,12,15,10,1,winter,2013-12-15T10:01:00Z,8,2013-12-15,16054
-123.3646052,55.85438204,SC_car168,f,with calf: N,2013-12-16T18:02:00Z,2013,12,16,18,2,winter,2013-12-16T18:02:00Z,8.016666666666667,2013-12-16,16055
-123.3575037,55.85165339,SC_car168,f,with calf: N,2013-12-17T10:02:00Z,2013,12,17,10,2,winter,2013-12-17T10:02:00Z,8.016666666666667,2013-12-17,16056
-123.3641137,55.85648603,SC_car168,f,with calf: N,2013-12-18T10:02:00Z,2013,12,18,10,2,winter,2013-12-18T10:02:00Z,8.016666666666667,2013-12-18,16057
-123.3672257,55.85276589,SC_car168,f,with calf: N,2013-12-19T02:01:00Z,2013,12,19,2,1,winter,2013-12-19T02:01:00Z,8,2013-12-19,16058
-123.3675287,55.85271107,SC_car168,f,with calf: N,2013-12-20T02:01:00Z,2013,12,20,2,1,winter,2013-12-20T02:01:00Z,8,2013-12-20,16059
-123.3634281,55.85662284,SC_car168,f,with calf: N,2013-12-21T18:02:00Z,2013,12,21,18,2,winter,2013-12-21T18:02:00Z,8.016666666666667,2013-12-21,16060
-123.3629234,55.85217664,SC_car168,f,with calf: N,2013-12-22T10:01:00Z,2013,12,22,10,1,winter,2013-12-22T10:01:00Z,8,2013-12-22,16061
-123.356711,55.84707322,SC_car168,f,with calf: N,2013-12-23T18:01:00Z,2013,12,23,18,1,winter,2013-12-23T18:01:00Z,8,2013-12-23,16062
-123.3567647,55.84945415,SC_car168,f,with calf: N,2013-12-24T02:01:00Z,2013,12,24,2,1,winter,2013-12-24T02:01:00Z,8,2013-12-24,16063
-123.3567944,55.84745935,SC_car168,f,with calf: N,2013-12-25T02:01:00Z,2013,12,25,2,1,winter,2013-12-25T02:01:00Z,8,2013-12-25,16064
-123.3508994,55.85082779,SC_car168,f,with calf: N,2013-12-26T18:01:00Z,2013,12,26,18,1,winter,2013-12-26T18:01:00Z,8,2013-12-26,16065
-123.3489923,55.85190245,SC_car168,f,with calf: N,2013-12-27T02:01:00Z,2013,12,27,2,1,winter,2013-12-27T02:01:00Z,8,2013-12-27,16066
-123.3610953,55.85140929,SC_car168,f,with calf: N,2013-12-28T10:02:00Z,2013,12,28,10,2,winter,2013-12-28T10:02:00Z,8.016666666666667,2013-12-28,16067
-123.3639338,55.84919955,SC_car168,f,with calf: N,2013-12-29T02:02:00Z,2013,12,29,2,2,winter,2013-12-29T02:02:00Z,8,2013-12-29,16068
-123.3672039,55.86061904,SC_car168,f,with calf: N,2013-12-30T10:02:00Z,2013,12,30,10,2,winter,2013-12-30T10:02:00Z,8,2013-12-30,16069
-123.3676376,55.86086933,SC_car168,f,with calf: N,2013-12-31T10:01:00Z,2013,12,31,10,1,winter,2013-12-31T10:01:00Z,8,2013-12-31,16070
-123.3653378,55.85925884,SC_car168,f,with calf: N,2014-01-01T10:01:00Z,2014,1,1,10,1,winter,2014-01-01T10:01:00Z,8,2014-01-01,16071
-123.3641842,55.85718667,SC_car168,f,with calf: N,2014-01-02T18:01:00Z,2014,1,2,18,1,winter,2014-01-02T18:01:00Z,8,2014-01-02,16072
-123.3665555,55.8596326,SC_car168,f,with calf: N,2014-01-03T18:01:00Z,2014,1,3,18,1,winter,2014-01-03T18:01:00Z,8,2014-01-03,16073
-123.3606475,55.86687416,SC_car168,f,with calf: N,2014-01-04T18:02:00Z,2014,1,4,18,2,winter,2014-01-04T18:02:00Z,8.016666666666667,2014-01-04,16074
-123.3458017,55.8685341,SC_car168,f,with calf: N,2014-01-05T18:01:00Z,2014,1,5,18,1,winter,2014-01-05T18:01:00Z,8,2014-01-05,16075
-123.3561752,55.868819,SC_car168,f,with calf: N,2014-01-06T18:01:00Z,2014,1,6,18,1,winter,2014-01-06T18:01:00Z,8,2014-01-06,16076
-123.3593735,55.86907028,SC_car168,f,with calf: N,2014-01-07T02:01:00Z,2014,1,7,2,1,winter,2014-01-07T02:01:00Z,8,2014-01-07,16077
-123.3600051,55.86825078,SC_car168,f,with calf: N,2014-01-08T18:02:00Z,2014,1,8,18,2,winter,2014-01-08T18:02:00Z,8,2014-01-08,16078
-123.36150430000001,55.86621573,SC_car168,f,with calf: N,2014-01-09T10:02:00Z,2014,1,9,10,2,winter,2014-01-09T10:02:00Z,8.016666666666667,2014-01-09,16079
-123.3523556,55.867006,SC_car168,f,with calf: N,2014-01-10T02:01:00Z,2014,1,10,2,1,winter,2014-01-10T02:01:00Z,7.983333333333333,2014-01-10,16080
-123.3556868,55.86783204,SC_car168,f,with calf: N,2014-01-11T18:02:00Z,2014,1,11,18,2,winter,2014-01-11T18:02:00Z,8,2014-01-11,16081
-123.345116,55.86869775,SC_car168,f,with calf: N,2014-01-12T10:01:00Z,2014,1,12,10,1,winter,2014-01-12T10:01:00Z,8,2014-01-12,16082
-123.3490273,55.86828239,SC_car168,f,with calf: N,2014-01-13T02:01:00Z,2014,1,13,2,1,winter,2014-01-13T02:01:00Z,7.983333333333333,2014-01-13,16083
-123.3523745,55.86733839,SC_car168,f,with calf: N,2014-01-14T10:01:00Z,2014,1,14,10,1,winter,2014-01-14T10:01:00Z,8,2014-01-14,16084
-123.347644,55.86905903,SC_car168,f,with calf: N,2014-01-16T02:06:00Z,2014,1,16,2,6,winter,2014-01-16T02:06:00Z,40.083333333333336,2014-01-16,16086
-123.3581073,55.86866065,SC_car168,f,with calf: N,2014-01-17T02:01:00Z,2014,1,17,2,1,winter,2014-01-17T02:01:00Z,8,2014-01-17,16087
-123.3570248,55.86911305,SC_car168,f,with calf: N,2014-01-18T02:01:00Z,2014,1,18,2,1,winter,2014-01-18T02:01:00Z,8,2014-01-18,16088
-123.3394646,55.85466959,SC_car168,f,with calf: N,2014-01-19T18:07:00Z,2014,1,19,18,7,winter,2014-01-19T18:07:00Z,40.1,2014-01-19,16089
-123.3462694,55.85105654,SC_car168,f,with calf: N,2014-01-20T02:01:00Z,2014,1,20,2,1,winter,2014-01-20T02:01:00Z,7.9,2014-01-20,16090
-123.3463039,55.86032021,SC_car168,f,with calf: N,2014-01-21T02:03:00Z,2014,1,21,2,3,winter,2014-01-21T02:03:00Z,16.033333333333335,2014-01-21,16091
-123.3501712,55.86398422,SC_car168,f,with calf: N,2014-01-22T18:06:00Z,2014,1,22,18,6,winter,2014-01-22T18:06:00Z,40.05,2014-01-22,16092
-123.3603441,55.86861818,SC_car168,f,with calf: N,2014-01-23T18:01:00Z,2014,1,23,18,1,winter,2014-01-23T18:01:00Z,8,2014-01-23,16093
-123.358531,55.86955793,SC_car168,f,with calf: N,2014-01-24T18:01:00Z,2014,1,24,18,1,winter,2014-01-24T18:01:00Z,8,2014-01-24,16094
-123.3603844,55.86779142,SC_car168,f,with calf: N,2014-01-25T18:02:00Z,2014,1,25,18,2,winter,2014-01-25T18:02:00Z,8.016666666666667,2014-01-25,16095
-123.3476468,55.87115258,SC_car168,f,with calf: N,2014-01-26T18:01:00Z,2014,1,26,18,1,winter,2014-01-26T18:01:00Z,8,2014-01-26,16096
-123.3483423,55.86672989,SC_car168,f,with calf: N,2014-01-27T18:01:00Z,2014,1,27,18,1,winter,2014-01-27T18:01:00Z,8,2014-01-27,16097
-123.3581792,55.869532,SC_car168,f,with calf: N,2014-01-28T10:01:00Z,2014,1,28,10,1,winter,2014-01-28T10:01:00Z,8,2014-01-28,16098
-123.3599256,55.86656179,SC_car168,f,with calf: N,2014-01-29T02:01:00Z,2014,1,29,2,1,winter,2014-01-29T02:01:00Z,7.983333333333333,2014-01-29,16099
-123.322795,55.87482331,SC_car168,f,with calf: N,2014-01-30T18:02:00Z,2014,1,30,18,2,winter,2014-01-30T18:02:00Z,8,2014-01-30,16100
-123.3282039,55.88132326,SC_car168,f,with calf: N,2014-01-31T10:03:00Z,2014,1,31,10,3,winter,2014-01-31T10:03:00Z,16.016666666666666,2014-01-31,16101
-123.3355417,55.87398954,SC_car168,f,with calf: N,2014-02-01T18:02:00Z,2014,2,1,18,2,winter,2014-02-01T18:02:00Z,8,2014-02-01,16102
-123.323406,55.87910763,SC_car168,f,with calf: N,2014-02-02T10:02:00Z,2014,2,2,10,2,winter,2014-02-02T10:02:00Z,8,2014-02-02,16103
-123.3285248,55.87578753,SC_car168,f,with calf: N,2014-02-03T18:02:00Z,2014,2,3,18,2,winter,2014-02-03T18:02:00Z,7.983333333333333,2014-02-03,16104
-123.3257124,55.8758579,SC_car168,f,with calf: N,2014-02-04T18:03:00Z,2014,2,4,18,3,winter,2014-02-04T18:03:00Z,16.033333333333335,2014-02-04,16105
-123.3313361,55.87559131,SC_car168,f,with calf: N,2014-02-05T18:02:00Z,2014,2,5,18,2,winter,2014-02-05T18:02:00Z,8.016666666666667,2014-02-05,16106
-123.3239771,55.87474832,SC_car168,f,with calf: N,2014-02-06T02:01:00Z,2014,2,6,2,1,winter,2014-02-06T02:01:00Z,7.983333333333333,2014-02-06,16107
-123.325274,55.87886011,SC_car168,f,with calf: N,2014-02-07T18:03:00Z,2014,2,7,18,3,winter,2014-02-07T18:03:00Z,16.016666666666666,2014-02-07,16108
-123.3219177,55.87889589,SC_car168,f,with calf: N,2014-02-08T18:04:00Z,2014,2,8,18,4,winter,2014-02-08T18:04:00Z,24.016666666666666,2014-02-08,16109
-123.3345622,55.8790329,SC_car168,f,with calf: N,2014-02-09T02:02:00Z,2014,2,9,2,2,winter,2014-02-09T02:02:00Z,7.966666666666667,2014-02-09,16110
-123.3443524,55.87992239,SC_car168,f,with calf: N,2014-02-10T10:04:00Z,2014,2,10,10,4,winter,2014-02-10T10:04:00Z,24.033333333333335,2014-02-10,16111
-123.3320026,55.87315453,SC_car168,f,with calf: N,2014-02-11T18:03:00Z,2014,2,11,18,3,winter,2014-02-11T18:03:00Z,16.016666666666666,2014-02-11,16112
-123.3261174,55.87650376,SC_car168,f,with calf: N,2014-02-12T18:02:00Z,2014,2,12,18,2,winter,2014-02-12T18:02:00Z,16,2014-02-12,16113
-123.3295379,55.87273885,SC_car168,f,with calf: N,2014-02-13T18:02:00Z,2014,2,13,18,2,winter,2014-02-13T18:02:00Z,8,2014-02-13,16114
-123.326028,55.86964831,SC_car168,f,with calf: N,2014-02-14T10:01:00Z,2014,2,14,10,1,winter,2014-02-14T10:01:00Z,8,2014-02-14,16115
-123.3297147,55.85776904,SC_car168,f,with calf: N,2014-02-15T18:02:00Z,2014,2,15,18,2,winter,2014-02-15T18:02:00Z,7.983333333333333,2014-02-15,16116
-123.3317768,55.85791625,SC_car168,f,with calf: N,2014-02-16T02:01:00Z,2014,2,16,2,1,winter,2014-02-16T02:01:00Z,7.983333333333333,2014-02-16,16117
