"location.long","location.lat","comments","tag.local.identifier","animal.id","animal.sex","animal.reproductive.condition","tag.manufacturer.name","tag.model","date_time","year","month","day","hour","minute"
-123.3918551,55.8621424,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-06 02:02:00,2014,12,6,2,2
-123.3916275,55.86174777,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-06 18:02:00,2014,12,6,18,2
-123.3915631,55.86170305,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-06 10:02:00,2014,12,6,10,2
-123.3913319,55.85936763,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-08 18:01:00,2014,12,8,18,1
-123.3912367,55.85465967,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-20 18:01:00,2014,12,20,18,1
-123.3912353,55.85769668,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-01 02:01:00,2013,12,1,2,1
-123.3911129,55.86141696,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-07 02:01:00,2014,12,7,2,1
-123.3911097,55.86428325,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-19 20:00:44,2013,3,19,20,0
-123.3911002,55.85697829,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-18 18:01:00,2014,12,18,18,1
-123.3910426,55.86077923,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-19 02:01:00,2014,12,19,2,1
-123.3909637,55.87838151,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-09-23 10:01:00,2014,9,23,10,1
-123.390918,55.86587425,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-21 00:00:26,2013,3,21,0,0
-123.39089,55.67033489,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-10 01:00:26,2012,11,10,1,0
-123.3908727,55.86454458,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-20 03:00:44,2013,3,20,3,0
-123.3908232,55.85961185,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-03 02:02:00,2014,12,3,2,2
-123.390791,55.85959398,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-03 02:02:00,2014,12,3,2,2
-123.3905533,55.86138279,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-03 18:01:00,2014,12,3,18,1
-123.3905471,55.85598269,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-26 10:02:00,2014,6,26,10,2
-123.3902661,55.85822989,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-08-02 10:02:00,2013,8,2,10,2
-123.3902232,55.86032358,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-08 10:02:00,2014,12,8,10,2
-123.3901731,55.67338325,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-18 19:00:25,2012,11,18,19,0
-123.3900958,55.86036891,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-08 10:01:00,2014,12,8,10,1
-123.389906,55.88129607,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-09-23 02:02:00,2014,9,23,2,2
-123.3898175,55.86448503,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-19 06:00:48,2013,3,19,6,0
-123.3897002,55.8639373,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-19 13:00:26,2013,3,19,13,0
-123.3889627,55.85888994,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-16 01:00:47,2013,3,16,1,0
-123.3889596,55.86657231,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-28 00:00:43,2013,2,28,0,0
-123.388915,55.84291433,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-02-01 02:01:00,2015,2,1,2,1
-123.3889028,55.85449635,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-20 02:02:00,2014,12,20,2,2
-123.3888847,55.85907887,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-07-19 18:02:00,2013,7,19,18,2
-123.3885736,55.85831611,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-05 02:02:00,2014,12,5,2,2
-123.388524,55.83413697,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-09 22:00:42,2013,2,9,22,0
-123.3885237,55.83410103,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-01-09 10:00:43,2013,1,9,10,0
-123.3883227,55.85719375,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-04 18:02:00,2014,12,4,18,2
-123.3883057,55.84267365,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-02-02 02:01:00,2015,2,2,2,1
-123.3877937,55.85700673,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-04 10:02:00,2014,12,4,10,2
-123.387603,55.84266688,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-29 10:01:00,2015,1,29,10,1
-123.3875427,55.85907412,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-07-15 10:01:00,2013,7,15,10,1
-123.3871087,55.86523935,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-20 17:00:48,2013,3,20,17,0
-123.3870951,55.84297398,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-30 02:02:00,2015,1,30,2,2
-123.3868658,55.87294942,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-08-19 10:04:00,2013,8,19,10,4
-123.3868342,55.86495268,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-02 18:01:00,2014,7,2,18,1
-123.3867144,55.85931933,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-28 18:01:00,2013,11,28,18,1
-123.3866912,55.86180831,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-19 18:01:00,2014,12,19,18,1
-123.3864471,55.85975146,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-05 10:02:00,2014,12,5,10,2
-123.3861866,55.85926707,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-11 10:01:00,2013,12,11,10,1
-123.3859071,55.86007662,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-05 18:02:00,2014,12,5,18,2
-123.3857609,55.66289314,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-07 10:00:44,2012,11,7,10,0
-123.3850423,55.85986368,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-02 10:02:00,2013,12,2,10,2
-123.3846885,55.85963117,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-28 02:02:00,2013,11,28,2,2
-123.3843911,55.83112191,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-01 04:00:44,2013,2,1,4,0
-123.3842633,55.86025248,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-17 05:00:26,2013,3,17,5,0
-123.3838172,55.84417929,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-26 18:01:00,2015,1,26,18,1
-123.3837775,55.83690135,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-11 02:01:00,2015,1,11,2,1
-123.3834465,55.83734266,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-14 18:01:00,2015,1,14,18,1
-123.3833559,55.84436043,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-26 10:02:00,2015,1,26,10,2
-123.38329,55.84415397,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-26 18:02:00,2015,1,26,18,2
-123.3830967,55.84398385,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-24 18:01:00,2015,1,24,18,1
-123.3827789,55.84414658,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-26 10:02:00,2015,1,26,10,2
-123.3824523,55.85805674,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-28 10:02:00,2014,6,28,10,2
-123.3823154,55.83759777,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-21 18:02:00,2015,1,21,18,2
-123.3820878,55.83881149,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-31 02:02:00,2014,12,31,2,2
-123.3819276,55.84364605,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-19 10:01:00,2015,1,19,10,1
-123.381567,55.83781574,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-22 02:01:00,2015,1,22,2,1
-123.3815356,55.83786975,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-21 10:01:00,2015,1,21,10,1
-123.3814665,55.84059249,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-11 18:03:00,2015,1,11,18,3
-123.3814167,55.83713333,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-03 02:01:00,2015,1,3,2,1
-123.3812762,55.84072786,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-16 02:03:00,2015,1,16,2,3
-123.3812038,55.8382212,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-22 10:01:00,2015,1,22,10,1
-123.3811374,55.83796084,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-21 02:01:00,2015,1,21,2,1
-123.3811021,55.8457871,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-23 18:01:00,2015,1,23,18,1
-123.3809537,55.84367602,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-18 02:02:00,2015,1,18,2,2
-123.3809365,55.83701801,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-02 18:01:00,2015,1,2,18,1
-123.3808958,55.84591353,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-21 18:01:00,2015,1,21,18,1
-123.3808551,55.84012716,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-10 18:02:00,2015,1,10,18,2
-123.3808527,55.84151089,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-10 18:01:00,2015,2,10,18,1
-123.3807763,55.84349687,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-19 18:01:00,2015,1,19,18,1
-123.3807548,55.86090133,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-07-21 10:01:00,2013,7,21,10,1
-123.3807486,55.8406666,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-12 02:01:00,2015,1,12,2,1
-123.3807448,55.83700063,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-03 10:01:00,2015,1,3,10,1
-123.3806401,55.84589635,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-21 10:02:00,2015,1,21,10,2
-123.3806331,55.84028059,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-10 18:02:00,2015,1,10,18,2
-123.3805948,55.83799846,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-03 18:02:00,2015,1,3,18,2
-123.3805636,55.85115295,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-24 05:00:41,2013,2,24,5,0
-123.3804932,55.84557334,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-23 10:01:00,2015,1,23,10,1
-123.3804328,55.84102699,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-09 10:02:00,2015,1,9,10,2
-123.3803437,55.83680419,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-15 10:01:00,2015,1,15,10,1
-123.3803051,55.83776573,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-22 18:01:00,2015,1,22,18,1
-123.3802945,55.83994918,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-12 18:01:00,2015,1,12,18,1
-123.380293,55.83816112,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-08 18:01:00,2015,1,8,18,1
-123.3802384,55.86364342,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-16 18:02:00,2014,12,16,18,2
-123.380219,55.8403897,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-08 02:01:00,2015,1,8,2,1
-123.3801892,55.86351778,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-20 10:02:00,2014,12,20,10,2
-123.3801563,55.8405067,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-10 02:01:00,2015,1,10,2,1
-123.3801191,55.83997668,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-01 02:01:00,2015,1,1,2,1
-123.3800054,55.83649974,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-05 10:02:00,2015,1,5,10,2
-123.3799375,55.84100156,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-08 02:02:00,2015,1,8,2,2
-123.3799292,55.84014799,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-09 10:01:00,2015,1,9,10,1
-123.3797345,55.83819879,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-05 18:02:00,2015,1,5,18,2
-123.3797279,55.83260099,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-05 02:01:00,2014,11,5,2,1
-123.379666,55.8262486,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-04 10:01:00,2014,11,4,10,1
-123.3796298,55.84056223,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-09 18:01:00,2015,1,9,18,1
-123.3796269,55.84190105,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-05 10:02:00,2015,2,5,10,2
-123.3795664,55.84060736,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-14 02:01:00,2015,2,14,2,1
-123.3795503,55.8373188,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-04 02:02:00,2015,1,4,2,2
-123.3795238,55.82475748,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-03 10:01:00,2014,11,3,10,1
-123.3795065,55.83609694,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-30 18:02:00,2014,12,30,18,2
-123.3795034,55.84233272,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-01 10:02:00,2015,2,1,10,2
-123.3795028,55.86194749,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-22 02:02:00,2014,6,22,2,2
-123.3794248,55.84246774,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-06 10:02:00,2015,2,6,10,2
-123.37925,55.82286243,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-03 18:02:00,2014,11,3,18,2
-123.3792445,55.84198309,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-01 18:01:00,2015,2,1,18,1
-123.3790883,55.83906337,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-12 18:01:00,2014,11,12,18,1
-123.3789924,55.84233429,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-06 02:01:00,2015,2,6,2,1
-123.3789788,55.83929732,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-12 10:01:00,2014,11,12,10,1
-123.3789788,55.83765302,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-04 10:01:00,2015,1,4,10,1
-123.3789646,55.83784175,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-04 02:02:00,2015,1,4,2,2
-123.3789625,55.83926143,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-12 10:01:00,2014,11,12,10,1
-123.378931,55.83766215,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-04 18:01:00,2015,1,4,18,1
-123.3788438,55.84019626,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-16 10:01:00,2015,1,16,10,1
-123.3787964,55.84024133,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-09 02:01:00,2014,11,9,2,1
-123.3786961,55.84142769,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-04 10:01:00,2015,2,4,10,1
-123.378665,55.84315296,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-18 10:02:00,2015,1,18,10,2
-123.3786624,55.8658856,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-01 02:01:00,2013,6,1,2,1
-123.3785452,55.83740277,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-05 02:02:00,2015,1,5,2,2
-123.3785097,55.83210157,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-29 02:00:25,2013,4,29,2,0
-123.3785096,55.84359371,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-01-27 18:02:00,2015,1,27,18,2
-123.3784111,55.89098202,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-05-17 10:03:00,2015,5,17,10,3
-123.3784052,55.84106918,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-08 10:02:00,2014,11,8,10,2
-123.3784007,55.86526642,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-06 10:01:00,2013,6,6,10,1
-123.3783765,55.86442189,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-04-02 02:01:00,2013,4,2,2,1
-123.3783129,55.86444904,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-04-02 02:01:00,2013,4,2,2,1
-123.3782336,55.83983873,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-09 18:01:00,2014,11,9,18,1
-123.3781961,55.86558154,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-01 10:02:00,2014,7,1,10,2
-123.3781745,55.86171796,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-17 19:00:25,2013,3,17,19,0
-123.3781402,55.89765884,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-06-02 18:02:00,2013,6,2,18,2
-123.3779171,55.84013621,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-13 18:01:00,2015,1,13,18,1
-123.3779105,55.86250048,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-29 02:02:00,2014,6,29,2,2
-123.3778044,55.84004671,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-09 10:01:00,2014,11,9,10,1
-123.3777417,55.86157552,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-25 09:00:41,2013,2,25,9,0
-123.3777405,55.84003792,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-09 10:01:00,2014,11,9,10,1
-123.3777249,55.84007391,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-07 10:01:00,2014,11,7,10,1
-123.3777123,55.83218489,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-17 10:00:47,2013,4,17,10,0
-123.377651,55.86539452,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-30 10:01:00,2014,6,30,10,1
-123.3775996,55.84197916,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-17 10:02:00,2015,1,17,10,2
-123.3775973,55.86150409,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-12-13 10:01:00,2014,12,13,10,1
-123.3775356,55.86173789,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-12 02:01:00,2013,12,12,2,1
-123.3774776,55.86234906,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-02 10:02:00,2014,7,2,10,2
-123.3774721,55.84200651,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-17 02:01:00,2015,1,17,2,1
-123.3773931,55.86187311,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-22 10:01:00,2014,6,22,10,1
-123.3773842,55.83127839,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-01-19 15:00:25,2013,1,19,15,0
-123.3773235,55.83985051,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-06 02:02:00,2015,1,6,2,2
-123.3772601,55.83165615,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-05-06 09:00:25,2013,5,6,9,0
-123.3772538,55.86728263,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-11 18:01:00,2013,6,11,18,1
-123.3772118,55.86129861,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-14 10:01:00,2014,12,14,10,1
-123.3771623,55.83968927,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-16 18:02:00,2015,1,16,18,2
-123.3771319,55.86129885,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-12-15 10:02:00,2014,12,15,10,2
-123.3770875,55.86660925,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-29 10:02:00,2013,5,29,10,2
-123.3770465,55.86731921,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-09 10:01:00,2013,6,9,10,1
-123.3770446,55.86217967,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-04-01 18:02:00,2013,4,1,18,2
-123.3770071,55.83850369,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-01-14 02:02:00,2015,1,14,2,2
-123.3769925,55.86669939,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-29 02:01:00,2013,5,29,2,1
-123.3769226,55.82481939,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-01-03 00:00:25,2013,1,3,0,0
