event.id,timestamp,location.long,location.lat,DOP,FixType,comments,study.specific.measurement,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,date
2269723245,03:37.0,-122.2466132,55.28330533,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723246,03:48.0,-122.2499122,55.28436176,2.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723247,03:48.0,-122.2498729,55.28435792,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723248,03:50.0,-122.2389991,55.28570329,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:50.0
2269723249,03:37.0,-122.2398853,55.28588134,6.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723250,03:43.0,-122.2362545,55.27742866,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723251,03:37.0,-122.2486503,55.27064633,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723252,03:37.0,-122.2360793,55.27745183,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723253,03:40.0,-122.2425349,55.25719828,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723254,04:06.0,-122.2348459,55.27921171,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,04:06.0
2269723255,03:37.0,-122.2395564,55.28018469,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723256,03:22.0,-122.2323614,55.28233143,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723257,03:40.0,-122.2359068,55.2715135,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723258,03:40.0,-122.2232381,55.28868366,2.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723259,03:51.0,-122.2312503,55.28182031,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723260,03:36.0,-122.2361336,55.27765975,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723261,03:45.0,-122.2300778,55.28440007,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:45.0
2269723262,03:37.0,-122.232937,55.28032032,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723263,03:49.0,-122.2347694,55.27852467,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723264,03:37.0,-122.2353768,55.27739351,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723265,03:37.0,-122.238702,55.29192713,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723266,03:40.0,-122.2228077,55.2678381,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723267,03:37.0,-122.2392447,55.27277625,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723268,03:40.0,-122.2383977,55.26735493,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723269,03:22.0,-122.2339124,55.27553046,1,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723270,03:51.0,-122.2348897,55.27930813,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723271,03:26.0,-122.222405,55.24091158,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:26.0
2269723272,03:22.0,-122.2389693,55.27614529,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723273,03:47.0,-122.2308839,55.27747852,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:47.0
2269723274,03:52.0,-122.2308961,55.2783952,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723275,03:41.0,-122.2687783,55.28662839,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:41.0
2269723276,03:37.0,-122.1707938,55.29355,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723277,03:37.0,-122.1499804,55.2811819,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723279,03:37.0,-122.1351379,55.27289828,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723280,03:52.0,-122.1500387,55.28317008,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723281,03:37.0,-122.1376126,55.27869492,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723282,03:15.0,-122.1436752,55.28351473,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:15.0
2269723283,03:37.0,-122.1430118,55.28559042,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723284,03:51.0,-122.1673717,55.30024309,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723285,03:37.0,-122.1584083,55.28942323,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723286,03:22.0,-122.1720168,55.2919147,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723287,03:40.0,-122.1587062,55.30303327,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723288,03:36.0,-122.1540362,55.29856537,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723289,03:37.0,-122.1746438,55.29266127,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723290,03:43.0,-122.1873216,55.29325042,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723291,03:40.0,-122.1277044,55.26899024,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723292,03:22.0,-122.1685667,55.28994662,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723293,03:49.0,-122.1709821,55.29327809,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723294,03:37.0,-122.1715256,55.30150875,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723295,03:51.0,-122.1699407,55.3007701,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723296,04:10.0,-122.16225,55.29034468,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,04:10.0
2269723297,03:37.0,-122.1456784,55.28012294,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723298,03:37.0,-122.1603019,55.28819166,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723299,03:40.0,-122.141364,55.26688002,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723300,03:43.0,-122.1536833,55.2856936,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723301,03:42.0,-122.1569559,55.28320815,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:42.0
2269723302,03:37.0,-122.157542,55.28304145,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723303,03:13.0,-122.1518568,55.28274329,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:13.0
2269723304,03:37.0,-122.1563177,55.28271668,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723305,03:42.0,-122.1570219,55.28418362,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:42.0
2269723306,03:24.0,-122.1591447,55.28103327,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:24.0
2269723307,03:37.0,-122.1490185,55.31179342,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723308,03:37.0,-122.169673,55.27270667,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723309,03:37.0,-122.1537499,55.2938896,2.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723310,03:39.0,-122.1635446,55.28576963,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:39.0
2269723311,03:37.0,-122.1550893,55.28547688,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723312,03:37.0,-122.1840287,55.24380358,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723313,03:37.0,-122.1626194,55.27968313,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723314,03:51.0,-122.1533722,55.2826298,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723315,03:37.0,-122.1550745,55.28254184,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723316,03:44.0,-122.1547815,55.282547,4.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723317,03:14.0,-122.1551316,55.28259525,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:14.0
2269723318,03:37.0,-122.1574526,55.28302376,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723319,03:20.0,-122.1529815,55.28264146,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:20.0
2269723320,03:37.0,-122.1410941,55.29207498,2.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723321,03:22.0,-122.1630603,55.27653195,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723322,03:38.0,-122.1525992,55.28284999,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723323,03:40.0,-122.1345529,55.29993858,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723324,03:49.0,-122.1569721,55.28319029,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723325,03:37.0,-122.1542672,55.28274473,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723326,03:37.0,-122.1403489,55.28720812,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723327,03:38.0,-122.14287,55.28537196,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723328,03:37.0,-122.1358668,55.28267702,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723329,03:23.0,-122.2407228,55.30238533,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:23.0
2269723330,03:37.0,-122.2215699,55.27383037,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723331,03:37.0,-122.2287339,55.28696347,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723332,03:38.0,-122.2344194,55.27846856,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723333,03:51.0,-122.234109,55.27823836,3.2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723334,03:44.0,-122.2334436,55.27853972,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723335,03:36.0,-122.2324811,55.27840967,2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723336,03:44.0,-122.2332097,55.27842682,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723337,03:37.0,-122.2368066,55.27892833,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723338,03:40.0,-122.2332301,55.29459866,2.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723339,03:43.0,-122.2352418,55.2796671,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723340,03:52.0,-122.2328264,55.27821863,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723341,03:43.0,-122.257029,55.25821025,2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723342,03:37.0,-122.2317232,55.27901507,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723343,03:37.0,-122.2339022,55.2670671,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723344,03:36.0,-122.2304269,55.27099472,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723345,03:36.0,-122.2361047,55.27334165,2.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723346,03:37.0,-122.2431087,55.29223489,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723347,03:19.0,-122.2372126,55.28057805,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:19.0
2269723348,03:37.0,-122.2343553,55.27738531,2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723349,03:48.0,-122.2338185,55.27705844,2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723350,03:37.0,-122.2338851,55.27842028,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723351,03:24.0,-122.233523,55.29051534,2.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:24.0
2269723352,03:48.0,-122.2356094,55.27839514,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723353,03:48.0,-122.2364161,55.27844332,1.2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723354,03:49.0,-122.235237,55.27827868,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723355,03:45.0,-122.2358407,55.27758333,3.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:45.0
2269723356,03:44.0,-122.235458,55.27693662,1.2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723357,03:51.0,-122.2361272,55.27733351,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723358,03:44.0,-122.2365555,55.27970856,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723359,03:37.0,-122.2363452,55.27754155,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723360,03:37.0,-122.2363403,55.27754961,2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723361,03:36.0,-122.2372595,55.27780338,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723362,03:36.0,-122.2361485,55.27737498,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723363,03:37.0,-122.2362328,55.27740875,2.2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723364,03:49.0,-122.2363551,55.27825872,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723365,03:36.0,-122.2368334,55.27736488,2.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723366,03:40.0,-122.2353963,55.27703328,1.6,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723367,03:49.0,-122.2361986,55.27845634,1.4,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723368,03:48.0,-122.2363677,55.27751833,1.2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723369,03:40.0,-122.2324433,55.28355138,2.2,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723371,03:49.0,-122.2288827,55.27433507,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723372,03:51.0,-122.2301647,55.28365206,1.8,val. GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
